None,'[]',1,2012-06-01 18:48:38,1,m.ticketstar.top.mako,"チケットスター：トップ(mobile)",2012-06-01 18:48:38
None,'[]',1,2012-06-01 18:48:38,1,m.ticketstar.contact.mako,"チケットスター：コンタクト(mobile)",2012-06-01 18:48:38
None,'[]',1,2012-06-01 18:48:38,1,m.ticketstar.detail.mako,"チケットスター：イベント詳細(mobile)",2012-06-01 18:48:38
None,'[]',1,2012-06-01 18:48:38,1,m.ticketstar.category.mako,"チケットスター：カテゴリトップ(mobile)",2012-06-01 18:48:38
None,'[]',1,2012-06-01 18:48:38,1,m.ticketstar.search.mako,"チケットスター：検索結果(mobile)",2012-06-01 18:48:38
