8, 47, 85
8, 47, 91
8, 47, 92
8, 47, 96
8, 47, 97
8, 47, 98
8, 47, 99
8, 47, 100
8, 47, 101
8, 47, 102
8, 47, 103
8, 47, 104
8, 47, 105
8, 49, 107
8, 49, 113
8, 49, 120
8, 49, 125
8, 49, 129
8, 49, 132
8, 49, 135
8, 49, 136
8, 49, 164
8, 49, 168
8, 48, 137
8, 48, 138
8, 48, 142
8, 48, 143
8, 48, 144
8, 48, 145
8, 48, 146
8, 48, 147
8, 48, 153
8, 50, 154
8, 50, 155
8, 50, 156
8, 50, 157
8, 50, 158
8, 50, 159
8, 50, 160
8, 50, 161
8, 50, 162
8, 50, 163
