8, 46, 167
8, 46, 112
8, 46, 165
8, 46, 108
8, 46, 110
8, 46, 131
8, 46, 133
8, 46, 124
8, 46, 87
8, 46, 114
8, 46, 115
8, 46, 166
8, 46, 121
8, 46, 111
8, 46, 86
8, 46, 88
8, 46, 151
8, 46, 150
8, 46, 149
8, 46, 122
8, 46, 126
8, 46, 169
8, 46, 90
8, 46, 95
8, 46, 93
8, 46, 94
8, 46, 116
8, 46, 117
8, 46, 148
8, 46, 109
8, 46, 123
8, 46, 119
8, 46, 140
8, 46, 139
8, 46, 153
8, 46, 130
8, 46, 128
8, 46, 152
8, 46, 89
8, 46, 171
8, 46, 134
8, 46, 127
8, 46, 170
8, 46, 118
